Cust_Id,Location,Age,Car Ownership,Income,Home Type,Job Experience,Loan Purpose,Loan Grade,Loan Balance,Interest Rate,loan_status,Default History,Credit History
18894,Hyderabad,27,1,2142000,MORTGAGE,7,PERSONAL,A,180000,6.39,0,N,8
18895,Bangalore,29,0,1350000,RENT,3,MEDICAL,B,127500,11.12,0,N,10
18896,Mumbai,29,0,2475000,RENT,2,PERSONAL,C,127500,15.23,0,Y,9
18897,Delhi,32,0,2150400,OWN,5,EDUCATION,C,348750,13.22,0,Y,5
18898,Bangalore,28,0,3000000,RENT,1,MEDICAL,C,127500,,0,N,9
18899,Hyderabad,28,0,3978000,RENT,6,DEBTCONSOLIDATION,A,127500,8.49,0,N,8
18900,Pune,31,0,974700,RENT,4,MEDICAL,A,131250,6.76,0,N,10
18901,Delhi,30,0,900000,RENT,,MEDICAL,C,135000,14.35,0,Y,5
18902,Delhi,30,0,2160000,MORTGAGE,6,PERSONAL,C,468750,,0,N,9
18903,Hyderabad,28,0,1125000,RENT,0,MEDICAL,B,135000,11.49,0,N,7
18904,Chennai,33,0,1125000,RENT,3,VENTURE,D,135000,17.54,0,Y,9
18905,Kolkata,28,0,2160000,MORTGAGE,2,HOMEIMPROVEMENT,B,150000,10.59,0,N,7
18906,Hyderabad,32,0,1602000,RENT,1,VENTURE,C,135000,12.99,0,N,8
18907,Delhi,31,1,1782450,RENT,1,MEDICAL,C,135000,13.06,0,N,7
18908,Chennai,31,0,1800000,RENT,2,MEDICAL,A,135000,8.59,0,N,6
18909,Mumbai,27,1,1890000,RENT,2,VENTURE,A,135000,6.76,0,N,10
18910,Kolkata,32,0,2160000,MORTGAGE,7,VENTURE,C,562500,13.43,0,Y,7
18911,Kolkata,32,0,3449700,RENT,2,MEDICAL,B,135000,11.58,0,N,9
18912,Delhi,30,0,3675000,RENT,14,MEDICAL,B,135000,11.71,0,N,5
18913,Pune,28,0,4015800,RENT,12,HOMEIMPROVEMENT,C,135000,,0,Y,7
18914,Hyderabad,27,1,4500000,RENT,11,DEBTCONSOLIDATION,B,135000,11.46,0,N,8
18915,Hyderabad,33,0,6000000,RENT,5,PERSONAL,B,135000,10.75,0,N,7
18916,Hyderabad,27,0,8775000,RENT,7,PERSONAL,B,135000,12.42,0,N,10
18917,Delhi,33,0,10875000,RENT,5,MEDICAL,C,135000,12.99,0,N,6
18918,Delhi,35,0,38250000,RENT,1,PERSONAL,C,135000,13.48,0,N,6
18919,Pune,27,0,1395000,RENT,4,MEDICAL,B,138750,,0,N,8
18920,Kolkata,30,1,3150000,RENT,0,VENTURE,B,138750,11.99,0,N,5
18921,Hyderabad,31,0,1140300,RENT,,EDUCATION,A,140625,8.49,1,N,7
18922,Bangalore,30,0,2340000,RENT,4,MEDICAL,A,142500,5.79,0,N,10
18923,Delhi,30,1,3375000,RENT,14,PERSONAL,A,142500,5.79,0,N,7
18924,Mumbai,32,1,4500000,RENT,5,MEDICAL,C,144375,12.29,0,Y,9
18925,Hyderabad,33,0,5400000,RENT,6,VENTURE,C,144375,14.35,1,Y,10
18926,Bangalore,31,0,810000,RENT,4,VENTURE,C,150000,14.72,1,Y,5
18927,Pune,30,0,974700,RENT,1,PERSONAL,E,150000,17.19,1,N,6
18928,Bangalore,31,0,2175000,MORTGAGE,6,PERSONAL,D,375000,15.99,0,N,7
18929,Delhi,28,1,2175000,OWN,1,VENTURE,C,468750,12.87,0,Y,9
18930,Chennai,31,1,2175000,MORTGAGE,3,EDUCATION,B,262500,12.53,0,N,5
18931,Delhi,29,1,1440000,RENT,1,PERSONAL,A,150000,5.99,1,N,7
18932,Chennai,31,0,2175000,MORTGAGE,5,PERSONAL,C,112500,12.29,0,N,6
18933,Delhi,29,1,1500000,RENT,,HOMEIMPROVEMENT,F,150000,18.3,1,N,9
18934,Delhi,29,0,1530000,RENT,2,MEDICAL,C,150000,13.49,0,N,8
18935,Kolkata,29,0,1530000,RENT,4,HOMEIMPROVEMENT,A,150000,7.9,1,N,9
18936,Delhi,27,0,1530000,RENT,3,PERSONAL,B,150000,12.53,0,N,6
18937,Hyderabad,31,1,1569600,RENT,0,DEBTCONSOLIDATION,C,150000,13.48,0,Y,6
18938,Mumbai,30,0,2175300,OWN,6,HOMEIMPROVEMENT,C,468750,,0,N,8
18939,Bangalore,30,1,1593000,RENT,,MEDICAL,C,150000,14.22,0,Y,9
18940,Hyderabad,28,1,2183400,OWN,1,VENTURE,A,525000,6.99,0,N,5
18941,Pune,33,1,1710000,RENT,0,MEDICAL,A,150000,8.49,0,N,10
18942,Bangalore,27,0,2184000,OWN,0,VENTURE,A,300000,,0,N,7
18943,Hyderabad,33,1,1800000,RENT,0,EDUCATION,C,150000,14.35,0,Y,7
18944,Delhi,27,0,2187000,MORTGAGE,2,VENTURE,A,600000,7.51,0,N,7
18945,Mumbai,31,1,1845000,RENT,5,EDUCATION,C,150000,13.61,0,Y,5
18946,Bangalore,27,0,1875000,RENT,9,VENTURE,C,150000,13.11,0,Y,6
18947,Pune,32,0,1875000,RENT,3,HOMEIMPROVEMENT,C,150000,13.16,1,Y,8
18948,Hyderabad,32,1,2212500,MORTGAGE,4,DEBTCONSOLIDATION,B,525000,10,1,N,9
18949,Bangalore,35,1,2217600,MORTGAGE,6,PERSONAL,C,450000,13.23,0,Y,10
18950,Bangalore,27,0,1980000,RENT,2,MEDICAL,A,150000,6.54,0,N,10
18951,Chennai,27,0,1980000,RENT,1,MEDICAL,C,150000,13.61,0,N,10
18952,Chennai,29,0,2025000,RENT,4,MEDICAL,A,150000,7.88,0,N,6
18953,Pune,31,1,2232000,MORTGAGE,0,MEDICAL,A,750000,9.63,0,N,10
18954,Mumbai,31,1,2232450,MORTGAGE,15,HOMEIMPROVEMENT,A,1042500,8.94,0,N,8
18955,Hyderabad,30,0,2160000,RENT,9,MEDICAL,B,150000,11.48,0,N,10
18956,Bangalore,28,0,2250000,RENT,12,EDUCATION,A,150000,5.42,0,N,5
18957,Mumbai,33,1,2250000,RENT,11,MEDICAL,A,150000,7.29,0,N,5
18958,Pune,30,0,6952500,RENT,1,VENTURE,B,1125000,11.99,0,N,5
18959,Chennai,31,1,6075000,RENT,1,PERSONAL,D,1125000,14.42,1,N,6
18960,Hyderabad,32,1,2250000,OWN,2,EDUCATION,B,750000,9.91,0,N,8
18961,Bangalore,28,1,2250000,MORTGAGE,5,VENTURE,A,1125000,,0,N,9
18962,Delhi,29,1,5291475,RENT,8,MEDICAL,C,1125000,13.47,1,Y,10
18963,Bangalore,33,1,6300000,RENT,2,VENTURE,E,1125000,16.7,1,N,9
18964,Mumbai,33,0,2250000,OWN,8,MEDICAL,A,375000,7.51,0,N,9
18965,Mumbai,29,0,7500000,RENT,1,MEDICAL,B,1125000,9.88,0,N,9
18966,Delhi,27,0,7500000,RENT,0,VENTURE,B,1125000,11.58,0,N,10
18967,Bangalore,29,1,7500000,RENT,3,HOMEIMPROVEMENT,C,1125000,12.04,0,N,10
18968,Delhi,28,0,7650000,RENT,12,DEBTCONSOLIDATION,B,1125000,11.46,0,N,7
18969,Bangalore,27,1,7827825,RENT,4,HOMEIMPROVEMENT,D,1125000,16.77,0,N,5
18970,Kolkata,31,1,7875000,RENT,9,HOMEIMPROVEMENT,B,1125000,10.59,0,N,8
18971,Pune,27,1,7950000,RENT,5,DEBTCONSOLIDATION,B,1125000,10.75,0,N,6
18972,Mumbai,29,0,8010000,RENT,0,DEBTCONSOLIDATION,A,1125000,,0,N,6
18973,Bangalore,32,0,8100000,RENT,8,PERSONAL,B,1125000,10,0,N,9
18974,Kolkata,30,1,2250000,MORTGAGE,6,EDUCATION,B,750000,9.91,0,N,10
18975,Delhi,28,1,2250000,MORTGAGE,,VENTURE,A,450000,6.03,0,N,8
18976,Kolkata,31,1,2250000,MORTGAGE,,EDUCATION,B,90000,,0,N,8
18977,Delhi,34,0,8250000,RENT,6,PERSONAL,C,1125000,12.68,0,Y,10
18978,Chennai,35,0,8250000,RENT,0,MEDICAL,B,1125000,11.11,0,N,8
18979,Chennai,35,1,2250000,MORTGAGE,13,PERSONAL,A,496875,6.62,0,N,6
18980,Delhi,33,0,8250000,RENT,3,EDUCATION,D,1125000,14.42,0,Y,9
18981,Mumbai,33,0,2250000,MORTGAGE,1,DEBTCONSOLIDATION,C,300000,,0,Y,7
18982,Chennai,32,0,7575000,RENT,0,EDUCATION,D,1125000,17.58,1,N,8
18983,Delhi,35,1,8775000,RENT,8,PERSONAL,A,1125000,9.63,0,N,8
18984,Delhi,29,1,9000000,RENT,3,EDUCATION,A,1125000,6.91,0,N,7
18985,Chennai,30,0,9000000,RENT,14,MEDICAL,A,1125000,6.17,0,N,8
18986,Pune,29,0,9000000,RENT,3,DEBTCONSOLIDATION,A,1125000,9.63,0,N,6
18987,Bangalore,32,0,9000000,RENT,5,VENTURE,E,1125000,15.68,0,N,7
18988,Delhi,31,1,2250000,MORTGAGE,2,PERSONAL,A,150000,7.9,0,N,10
18989,Chennai,27,0,9150000,RENT,3,PERSONAL,C,1125000,12.73,0,N,5
18990,Hyderabad,28,0,2250000,MORTGAGE,,MEDICAL,A,356250,7.9,0,N,7
18991,Hyderabad,27,0,9750000,RENT,0,MEDICAL,A,1125000,,0,N,7
18992,Hyderabad,27,1,9900000,RENT,2,HOMEIMPROVEMENT,B,1125000,11.12,0,N,5
18993,Chennai,29,0,9600000,RENT,0,EDUCATION,A,1125000,9.63,1,N,9
18994,Mumbai,28,0,10500000,RENT,0,DEBTCONSOLIDATION,B,1125000,11.26,0,N,5
18995,Chennai,28,1,10725000,RENT,5,HOMEIMPROVEMENT,C,1125000,12.53,0,N,6
18996,Kolkata,35,0,2250000,MORTGAGE,11,MEDICAL,B,825000,10.65,0,N,10
18997,Bangalore,34,0,11025000,RENT,1,EDUCATION,A,1125000,8.94,0,N,5
18998,Mumbai,29,0,11250000,RENT,9,PERSONAL,E,1125000,16.32,0,N,9
18999,Kolkata,31,1,11250000,RENT,1,HOMEIMPROVEMENT,B,1125000,,0,N,10
19000,Kolkata,30,0,12375000,RENT,3,VENTURE,C,1125000,13.92,0,Y,9
19001,Delhi,30,0,13125000,RENT,3,DEBTCONSOLIDATION,B,1125000,11.26,0,N,8
19002,Hyderabad,29,0,15000000,RENT,2,DEBTCONSOLIDATION,B,1125000,10.37,0,N,5
19003,Chennai,31,0,15000000,RENT,5,HOMEIMPROVEMENT,B,1125000,11.36,0,N,8
19004,Hyderabad,28,1,15000000,RENT,2,VENTURE,C,1125000,11.72,0,Y,10
19005,Mumbai,32,1,17250000,RENT,0,HOMEIMPROVEMENT,A,1125000,5.99,0,N,5
19006,Chennai,33,1,2250000,MORTGAGE,1,MEDICAL,A,375000,,0,N,9
19007,Kolkata,34,0,2250000,RENT,2,HOMEIMPROVEMENT,B,1123125,12.53,1,N,10
19008,Hyderabad,30,0,2250000,MORTGAGE,3,EDUCATION,A,382500,7.9,0,N,8
19009,Mumbai,28,0,2250000,RENT,13,PERSONAL,B,1110000,11.14,1,N,5
19010,Pune,32,1,3750000,RENT,1,MEDICAL,B,1110000,10.83,0,N,5
19011,Chennai,28,0,5100000,RENT,2,EDUCATION,B,1110000,9.99,0,N,9
19012,Kolkata,30,0,3150000,RENT,4,DEBTCONSOLIDATION,B,1106250,,1,N,7
19013,Kolkata,32,1,2250000,MORTGAGE,6,VENTURE,A,750000,7.51,0,N,9
19014,Bangalore,34,0,2250000,MORTGAGE,4,DEBTCONSOLIDATION,A,322500,7.9,0,N,5
19015,Delhi,27,0,2775000,RENT,11,MEDICAL,A,1102500,5.99,1,N,9
19016,Mumbai,27,0,2250000,RENT,2,EDUCATION,B,150000,11.49,0,N,8
19017,Chennai,29,1,2250000,RENT,0,DEBTCONSOLIDATION,B,150000,10.75,0,N,7
19018,Bangalore,28,1,2266875,RENT,7,PERSONAL,B,150000,12.42,0,N,6
19019,Chennai,35,0,2250000,MORTGAGE,2,EDUCATION,A,247500,5.99,0,N,6
19020,Pune,31,1,2475000,RENT,1,DEBTCONSOLIDATION,A,150000,5.79,0,N,5
19021,Pune,30,1,2475000,RENT,2,VENTURE,B,150000,,0,N,8
19022,Kolkata,31,1,3000000,RENT,3,MEDICAL,B,150000,10.37,0,N,7
19023,Pune,27,1,3000000,RENT,9,DEBTCONSOLIDATION,B,150000,10.75,0,N,6
19024,Hyderabad,27,1,3825000,RENT,1,HOMEIMPROVEMENT,A,150000,7.74,0,N,6
19025,Delhi,30,0,3870000,RENT,12,DEBTCONSOLIDATION,B,150000,9.99,0,N,5
19026,Delhi,29,0,3899700,RENT,2,DEBTCONSOLIDATION,C,150000,13.72,0,Y,6
19027,Kolkata,29,1,4050000,RENT,1,HOMEIMPROVEMENT,B,150000,10.01,0,N,7
19028,Bangalore,31,1,3750000,RENT,15,PERSONAL,A,150000,5.42,1,N,8
19029,Chennai,28,0,3750000,RENT,2,MEDICAL,D,150000,16.89,1,N,7
19030,Chennai,32,1,2250000,MORTGAGE,0,VENTURE,A,675000,5.42,0,N,9
19031,Hyderabad,33,1,4312500,RENT,2,DEBTCONSOLIDATION,B,150000,,0,N,5
19032,Bangalore,35,1,4425000,RENT,11,DEBTCONSOLIDATION,C,150000,13.48,0,Y,7
19033,Pune,27,1,4500000,RENT,2,HOMEIMPROVEMENT,B,150000,9.91,0,N,9
19034,Kolkata,28,0,4500000,RENT,3,EDUCATION,B,150000,,0,N,6
19035,Bangalore,31,1,2250000,MORTGAGE,,VENTURE,A,375000,,0,N,7
19036,Mumbai,28,0,4050000,RENT,1,MEDICAL,D,150000,14.42,1,N,7
19037,Kolkata,29,1,2250000,MORTGAGE,3,EDUCATION,B,300000,,0,N,6
19038,Mumbai,30,1,2250000,MORTGAGE,1,VENTURE,A,750000,6.99,0,N,5
19039,Mumbai,29,1,5137500,RENT,4,DEBTCONSOLIDATION,A,150000,,0,N,9
19040,Kolkata,30,1,5160225,RENT,3,MEDICAL,A,150000,6.17,0,N,10
19041,Hyderabad,32,0,2250000,MORTGAGE,16,EDUCATION,A,525000,6.99,0,N,6
19042,Hyderabad,27,0,5175000,RENT,1,MEDICAL,A,150000,6.99,0,N,5
19043,Delhi,30,0,5249700,RENT,0,EDUCATION,B,150000,10.65,0,N,9
19044,Pune,35,0,2250000,MORTGAGE,3,DEBTCONSOLIDATION,A,223125,5.99,0,N,5
19045,Hyderabad,35,0,5250000,RENT,2,EDUCATION,C,150000,13.72,0,N,7
19046,Mumbai,31,0,2250000,MORTGAGE,3,PERSONAL,A,708750,8.49,0,N,8
19047,Bangalore,29,1,5400000,RENT,13,DEBTCONSOLIDATION,D,150000,14.59,1,Y,8
19048,Kolkata,35,0,6000000,RENT,7,VENTURE,C,150000,12.99,0,Y,9
19049,Kolkata,31,0,2250000,MORTGAGE,5,MEDICAL,D,300000,15.62,1,Y,7
19050,Bangalore,34,1,6000000,RENT,2,PERSONAL,B,150000,10.36,0,N,7
19051,Delhi,29,1,6000300,RENT,12,PERSONAL,B,150000,9.76,0,N,10
19052,Bangalore,27,1,6375000,RENT,0,DEBTCONSOLIDATION,C,150000,14.22,0,Y,9
19053,Mumbai,31,1,6450000,RENT,0,PERSONAL,A,150000,5.99,0,N,5
19054,Bangalore,29,0,7680000,RENT,2,HOMEIMPROVEMENT,B,150000,8.88,0,N,7
19055,Chennai,31,0,8850000,RENT,0,PERSONAL,D,150000,16.89,1,N,8
19056,Delhi,34,1,2250000,OWN,0,MEDICAL,A,450000,7.29,0,N,9
19057,Delhi,33,0,9933300,RENT,4,EDUCATION,B,150000,11.36,0,N,9
19058,Pune,35,1,2250000,MORTGAGE,3,HOMEIMPROVEMENT,C,750000,13.43,1,N,7
19059,Mumbai,31,1,2250000,RENT,1,HOMEIMPROVEMENT,B,153750,8.88,1,N,7
19060,Hyderabad,29,0,4500000,RENT,13,PERSONAL,C,155625,15.23,0,N,7
19061,Bangalore,33,0,2250000,OWN,1,VENTURE,C,375000,12.68,0,Y,10
19062,Kolkata,30,0,846900,RENT,,MEDICAL,A,157500,6.76,1,N,6
19063,Kolkata,30,1,937500,RENT,0,PERSONAL,D,157500,12.49,1,Y,7
19064,Kolkata,33,1,1080000,RENT,0,VENTURE,D,157500,15.21,1,Y,10
19065,Hyderabad,34,0,1575000,RENT,2,MEDICAL,A,157500,7.88,0,N,8
19066,Chennai,29,0,2372400,RENT,2,PERSONAL,B,157500,,0,N,6
19067,Pune,27,1,2512500,RENT,0,MEDICAL,B,157500,12.21,0,N,9
19068,Pune,29,0,2250000,MORTGAGE,3,VENTURE,A,450000,5.79,0,N,8
19069,Hyderabad,27,0,2925000,RENT,3,DEBTCONSOLIDATION,B,157500,,0,N,6
19070,Pune,32,0,3899700,RENT,6,MEDICAL,C,157500,,0,Y,7
19071,Chennai,28,0,2250000,MORTGAGE,8,DEBTCONSOLIDATION,A,225000,7.29,0,N,5
19072,Kolkata,33,1,2250000,MORTGAGE,17,HOMEIMPROVEMENT,A,750000,5.79,0,N,6
19073,Pune,28,1,2625000,RENT,6,VENTURE,C,159375,15.27,0,N,6
19074,Chennai,28,0,1500000,RENT,0,MEDICAL,B,161250,10.37,0,N,6
19075,Hyderabad,27,0,1800000,RENT,1,MEDICAL,C,161250,14.72,0,N,7
19076,Pune,34,0,2250000,RENT,3,PERSONAL,A,1050000,8.9,1,N,7
19077,Hyderabad,27,1,2291100,RENT,0,PERSONAL,A,1050000,7.88,1,N,5
19078,Mumbai,30,1,2490000,RENT,4,VENTURE,A,1050000,7.29,1,N,10
19079,Kolkata,28,1,2520000,RENT,9,EDUCATION,C,1050000,,1,Y,5
19080,Bangalore,27,1,2625000,RENT,0,PERSONAL,C,1050000,14.27,1,Y,8
19081,Pune,28,0,2175000,RENT,8,HOMEIMPROVEMENT,B,1050000,11.99,1,N,9
19082,Kolkata,34,0,2700000,RENT,5,DEBTCONSOLIDATION,A,1050000,7.51,1,N,6
19083,Hyderabad,35,1,2775000,RENT,5,DEBTCONSOLIDATION,A,1050000,7.88,1,N,8
19084,Delhi,30,0,3000000,RENT,2,MEDICAL,C,1050000,12.73,1,N,8
19085,Chennai,27,1,2550000,RENT,4,MEDICAL,G,1050000,19.82,1,N,10
19086,Kolkata,28,1,3000000,RENT,2,PERSONAL,B,1050000,11.89,1,N,5
19087,Delhi,29,1,3030300,RENT,4,VENTURE,A,1050000,8.49,1,N,10
19088,Pune,28,0,2250000,OWN,1,HOMEIMPROVEMENT,C,562500,12.98,0,N,8
19089,Kolkata,29,0,1080000,RENT,4,DEBTCONSOLIDATION,A,165000,5.99,0,N,10
19090,Delhi,29,0,1125000,RENT,,PERSONAL,C,165000,13.48,1,N,10
19091,Delhi,34,1,2250000,MORTGAGE,5,VENTURE,A,1050000,7.51,0,N,8
19092,Hyderabad,29,0,1275300,RENT,8,HOMEIMPROVEMENT,A,165000,9.32,1,N,5
19093,Bangalore,28,0,2250000,MORTGAGE,4,EDUCATION,A,225000,6.76,0,N,9
19094,Chennai,31,0,2250000,RENT,4,MEDICAL,A,165000,7.49,0,N,10
19095,Pune,31,0,2880000,RENT,3,EDUCATION,C,165000,13.06,0,Y,10
19096,Chennai,35,0,3000000,RENT,2,MEDICAL,B,165000,,0,N,10
19097,Chennai,31,0,3150000,RENT,2,DEBTCONSOLIDATION,A,165000,9.63,0,N,8
19098,Chennai,27,0,2962500,RENT,0,MEDICAL,D,165000,,1,Y,8
19099,Chennai,32,0,3300300,RENT,5,MEDICAL,D,165000,15.65,1,N,5
19100,Bangalore,30,0,3931200,RENT,13,MEDICAL,B,165000,10.99,0,N,8
19101,Delhi,27,1,5250000,RENT,8,HOMEIMPROVEMENT,B,165000,10.74,0,N,8
19102,Hyderabad,30,0,2250000,OWN,14,PERSONAL,A,375000,7.14,0,N,7
19103,Pune,28,0,6000000,RENT,5,DEBTCONSOLIDATION,B,165000,9.99,0,N,6
19104,Bangalore,28,0,2250000,MORTGAGE,3,MEDICAL,C,450000,13.98,0,Y,8
19105,Delhi,34,0,9000000,RENT,0,DEBTCONSOLIDATION,A,165000,7.51,0,N,5
19106,Delhi,27,1,1170000,RENT,1,HOMEIMPROVEMENT,D,168750,18.25,1,N,6
19107,Delhi,29,0,2250000,MORTGAGE,,HOMEIMPROVEMENT,A,375000,7.51,0,N,8
19108,Mumbai,28,1,1350000,RENT,0,MEDICAL,A,168750,8.49,0,N,9
19109,Hyderabad,30,0,3150000,RENT,0,VENTURE,B,168750,8.88,0,N,8
19110,Chennai,27,1,3600000,RENT,5,DEBTCONSOLIDATION,B,168750,,0,N,7
19111,Chennai,28,1,3150000,RENT,7,MEDICAL,A,168750,6.99,1,N,8
19112,Kolkata,33,1,2250000,MORTGAGE,8,VENTURE,A,900000,7.14,0,N,5
19113,Pune,28,1,2786400,RENT,12,EDUCATION,D,172500,13.17,0,N,7
19114,Chennai,30,1,2925000,RENT,1,MEDICAL,A,172500,8.59,0,N,8
19115,Pune,29,1,4650000,RENT,4,DEBTCONSOLIDATION,C,172500,13.43,1,Y,6
19116,Bangalore,32,0,4500000,RENT,3,MEDICAL,B,178125,11.83,0,N,7
19117,Hyderabad,35,0,5325300,RENT,0,VENTURE,B,178125,9.25,0,N,9
19118,Pune,34,0,2250000,MORTGAGE,6,MEDICAL,B,348750,,0,N,8
19119,Delhi,31,1,900000,RENT,2,EDUCATION,B,180000,11.71,1,N,10
19120,Mumbai,28,0,900000,RENT,0,PERSONAL,C,180000,12.68,1,Y,8
19121,Bangalore,31,0,918900,RENT,15,PERSONAL,C,180000,,1,Y,10
19122,Delhi,27,1,1350000,RENT,2,MEDICAL,B,180000,10.65,0,N,6
19123,Bangalore,30,1,1350000,RENT,,EDUCATION,B,180000,11.49,0,N,10
19124,Kolkata,34,0,1350000,RENT,4,MEDICAL,C,180000,14.79,0,N,10
19125,Pune,29,1,2250000,MORTGAGE,0,VENTURE,C,495000,13.85,0,N,8
19126,Hyderabad,29,1,2250000,MORTGAGE,2,DEBTCONSOLIDATION,B,120000,10.25,0,N,9
19127,Bangalore,30,0,1602000,RENT,1,VENTURE,B,180000,10.25,0,N,9
19128,Hyderabad,31,0,1710000,RENT,3,HOMEIMPROVEMENT,A,180000,8.49,1,N,8
19129,Chennai,33,0,2250000,MORTGAGE,1,EDUCATION,B,918750,11.36,0,N,8
19130,Kolkata,30,0,2250000,MORTGAGE,3,VENTURE,A,375000,,0,N,10
19131,Pune,29,1,1764000,RENT,0,PERSONAL,B,180000,10.36,0,N,6
19132,Hyderabad,34,0,1800000,RENT,3,PERSONAL,C,180000,13.11,0,Y,5
19133,Kolkata,32,1,2250000,MORTGAGE,2,EDUCATION,D,450000,15.31,0,Y,8
19134,Kolkata,33,1,2250000,RENT,2,VENTURE,B,180000,9.91,0,N,5
19135,Chennai,29,0,2250000,MORTGAGE,2,MEDICAL,A,487500,8.59,0,N,10
19136,Hyderabad,28,0,2250000,RENT,5,PERSONAL,B,180000,9.25,0,N,6
19137,Kolkata,27,0,2250000,OWN,4,VENTURE,B,375000,,0,N,5
19138,Hyderabad,31,1,2324100,RENT,0,DEBTCONSOLIDATION,C,180000,13.47,0,Y,5
19139,Chennai,28,1,2325000,RENT,6,PERSONAL,B,180000,11.49,0,N,6
19140,Mumbai,30,1,2340000,RENT,7,MEDICAL,D,180000,16.49,0,Y,6
19141,Hyderabad,33,1,2550000,RENT,5,VENTURE,B,180000,11.99,0,N,9
19142,Delhi,31,0,2550000,RENT,2,MEDICAL,B,180000,12.21,0,N,5
19143,Kolkata,27,0,2625000,RENT,2,VENTURE,B,180000,,0,N,9
19144,Delhi,30,1,2175300,RENT,13,MEDICAL,E,180000,17.93,1,Y,7
19145,Hyderabad,32,0,2250000,OWN,4,MEDICAL,D,225000,15.65,0,Y,6
19146,Bangalore,27,0,2250000,RENT,4,MEDICAL,D,180000,17.49,1,Y,10
19147,Bangalore,27,0,2255175,RENT,0,DEBTCONSOLIDATION,D,180000,15.99,1,Y,9
19148,Chennai,28,1,2812500,RENT,10,PERSONAL,A,180000,7.66,0,N,5
19149,Hyderabad,27,1,2880000,RENT,6,MEDICAL,B,180000,10.65,0,N,6
19150,Kolkata,30,1,2925000,RENT,1,DEBTCONSOLIDATION,B,180000,10.99,0,N,7
19151,Bangalore,35,1,2985000,RENT,5,DEBTCONSOLIDATION,B,180000,11.71,0,N,10
19152,Mumbai,31,0,2999700,RENT,4,MEDICAL,B,180000,,0,N,9
19153,Bangalore,30,0,3000000,RENT,6,MEDICAL,A,180000,8.49,0,N,10
19154,Delhi,30,0,2550000,RENT,0,MEDICAL,D,180000,15.57,1,Y,5
19155,Mumbai,34,1,3000000,RENT,1,DEBTCONSOLIDATION,A,180000,9.32,0,N,7
19156,Pune,28,0,2625000,RENT,4,DEBTCONSOLIDATION,A,180000,7.29,1,N,9
19157,Bangalore,28,1,2250000,MORTGAGE,2,MEDICAL,A,787500,8.94,0,N,8
19158,Hyderabad,34,0,2250000,MORTGAGE,4,EDUCATION,A,547500,9.32,0,N,9
19159,Mumbai,29,1,2250000,MORTGAGE,2,HOMEIMPROVEMENT,C,600000,12.84,0,N,8
19160,Pune,32,1,3150000,RENT,3,PERSONAL,B,180000,9.62,0,N,7
19161,Mumbai,27,1,3150000,RENT,3,VENTURE,A,180000,6.54,0,N,10
19162,Delhi,31,0,3285900,RENT,2,MEDICAL,C,180000,14.35,0,N,5
19163,Chennai,32,1,3375000,RENT,3,PERSONAL,B,180000,12.42,0,N,6
19164,Hyderabad,29,0,3375000,RENT,5,MEDICAL,C,180000,,0,N,6
19165,Bangalore,30,1,3060000,RENT,7,PERSONAL,B,180000,11.49,1,N,9
19166,Mumbai,34,1,3573900,RENT,6,VENTURE,C,180000,13.22,0,Y,5
19167,Kolkata,29,1,2250000,MORTGAGE,7,DEBTCONSOLIDATION,C,112500,13.16,0,N,8
19168,Pune,34,0,3150000,RENT,3,DEBTCONSOLIDATION,D,180000,13.8,1,Y,10
19169,Delhi,34,0,3750000,RENT,0,VENTURE,A,180000,,0,N,9
19170,Pune,34,0,3750000,RENT,1,EDUCATION,C,180000,13.49,0,Y,9
19171,Bangalore,31,1,3750000,RENT,0,PERSONAL,C,180000,11.03,0,Y,8
19172,Mumbai,30,0,3960000,RENT,4,PERSONAL,B,180000,9.62,0,N,7
19173,Kolkata,29,1,2250000,MORTGAGE,0,DEBTCONSOLIDATION,A,1125000,9.63,0,N,8
19174,Chennai,27,0,4500000,RENT,3,VENTURE,A,180000,7.49,0,N,6
19175,Kolkata,27,0,4537500,RENT,6,MEDICAL,B,180000,12.69,0,N,8
19176,Pune,28,0,2250000,MORTGAGE,4,DEBTCONSOLIDATION,C,562500,11.78,0,N,7
19177,Delhi,29,1,5249700,RENT,0,EDUCATION,B,180000,11.11,0,N,6
19178,Mumbai,28,0,5250000,RENT,4,HOMEIMPROVEMENT,B,180000,10.65,0,N,7
19179,Delhi,34,1,5250000,RENT,19,MEDICAL,B,180000,11.99,0,N,7
19180,Bangalore,34,1,5400000,RENT,17,MEDICAL,C,180000,13.16,0,N,8
19181,Chennai,27,1,5827500,RENT,5,MEDICAL,C,180000,,0,Y,5
19182,Hyderabad,30,1,6187500,RENT,5,VENTURE,A,180000,8.9,0,N,5
19183,Pune,29,0,6753750,RENT,3,HOMEIMPROVEMENT,C,180000,13.49,0,Y,9
19184,Hyderabad,31,1,5857500,RENT,4,MEDICAL,A,181875,5.42,0,N,10
19185,Hyderabad,28,1,6480000,RENT,1,HOMEIMPROVEMENT,B,181875,11.49,0,N,8
19186,Hyderabad,31,0,2250000,MORTGAGE,15,DEBTCONSOLIDATION,D,841875,13.62,1,Y,6
19187,Pune,28,0,4950000,RENT,12,PERSONAL,D,185625,15.05,1,Y,8
19188,Pune,30,1,2250000,MORTGAGE,1,EDUCATION,C,900000,10.59,0,Y,6
